"species","term","edf","f_stat","p_value","category","is_vegetation","rank","timestamp"
"Brown Treecreeper","protocol_type",3,1.02657952282406e-11,1,"effort",FALSE,25,"2026-06-03 12:05:32"
"Apostlebird","s(temp_annual)",4.82928566416308,13.1119931701182,0,"landscape",FALSE,1,"2026-06-03 12:07:21"
"Apostlebird","s(elevation)",5.75183488820729,11.1514955592246,0,"landscape",FALSE,2,"2026-06-03 12:07:21"
"Apostlebird","s(log(precip_annual))",5.13593492526754,6.00423459646821,0,"other",FALSE,3,"2026-06-03 12:07:21"
"Apostlebird","s(mean_fhd)",1.7128550096536,4.71603679888005,0.000164002893197845,"vegetation",TRUE,4,"2026-06-03 12:07:21"
"Apostlebird","s(log1p(effort_distance_km))",1.83413715440223,4.47003485507155,0.000260272803708328,"other",FALSE,5,"2026-06-03 12:07:21"
"Apostlebird","s(FDiv)",1.22561870790784,1.73190614624275,0.013020930850921,"vegetation",TRUE,6,"2026-06-03 12:07:21"
"Apostlebird","s(log1p(nightlights))",0.938827428213208,1.69563619171474,2.0029173245284e-05,"other",FALSE,7,"2026-06-03 12:07:21"
"Apostlebird","s(LA_cwm)",1.08860972625793,1.34673388267106,0.0222423161613796,"vegetation",TRUE,8,"2026-06-03 12:07:21"
"Apostlebird","s(height_cwm)",1.4182422453155,1.3371082559392,0.0466869902341479,"vegetation",TRUE,9,"2026-06-03 12:07:21"
"Apostlebird","s(log(duration_minutes))",0.795823096605541,0.431371557996582,0.180291042239443,"other",FALSE,10,"2026-06-03 12:07:21"
"Apostlebird","s(time_observations_started)",0.664896501669005,0.128952702054254,0.192126405036134,"effort",FALSE,11,"2026-06-03 12:07:21"
"Apostlebird","s(prop_canopy)",1.98213572069374e-05,8.13938144963026e-06,0.103281774771193,"vegetation",TRUE,12,"2026-06-03 12:07:21"
"Apostlebird","s(sp_richness)",2.45942007626797e-05,5.21539050000328e-06,0.414098645890698,"vegetation",TRUE,13,"2026-06-03 12:07:21"
"Apostlebird","s(day_of_year)",4.08268089006857e-05,4.60015970343034e-06,0.396080693094111,"effort",FALSE,14,"2026-06-03 12:07:21"
"Apostlebird","s(FEve)",2.49057712545112e-05,3.73977914431488e-06,0.505167565974226,"vegetation",TRUE,15,"2026-06-03 12:07:21"
"Apostlebird","s(observer_expertise)",1.95469908386427e-05,1.56319411637551e-06,0.620473731800865,"effort",FALSE,16,"2026-06-03 12:07:21"
"Apostlebird","s(FRic)",1.39831446697222e-05,1.28402060053367e-06,0.593142197403673,"vegetation",TRUE,17,"2026-06-03 12:07:21"
"Apostlebird","s(gini_simpson)",1.27842200528917e-05,1.07283576123411e-06,0.658413720496257,"vegetation",TRUE,18,"2026-06-03 12:07:21"
"Apostlebird","s(wooddensity_cwm)",1.31896491599923e-05,9.04725828757158e-07,0.667851368315013,"vegetation",TRUE,19,"2026-06-03 12:07:21"
"Apostlebird","s(number_observers)",1.24151876954095e-05,5.40666589021912e-07,0.811692736718813,"effort",FALSE,20,"2026-06-03 12:07:21"
"Apostlebird","s(water_occ)",1.85846021651593e-05,5.3316223457865e-07,0.586457837528653,"landscape",FALSE,21,"2026-06-03 12:07:21"
"Apostlebird","s(cover)",5.11569957207809e-06,5.04666007270696e-07,0.697508011512541,"vegetation",TRUE,22,"2026-06-03 12:07:21"
"Apostlebird","s(lc_trees)",1.8852039455707e-05,3.86301917490852e-07,0.745058417302074,"landscape",FALSE,23,"2026-06-03 12:07:21"
"Apostlebird","s(pielou_evenness)",6.65893005244427e-06,2.28364138783554e-07,0.77761331212148,"vegetation",TRUE,24,"2026-06-03 12:07:21"
"Apostlebird","protocol_type",3,1.80674450075958e-11,1,"effort",FALSE,25,"2026-06-03 12:07:21"
"Topknot Pigeon","s(log(duration_minutes))",1.88022037787641,16.9613420351449,0,"other",FALSE,1,"2026-06-03 12:08:45"
"Topknot Pigeon","s(sp_richness)",1.8375915006977,13.3966872483515,0,"vegetation",TRUE,2,"2026-06-03 12:08:45"
"Topknot Pigeon","s(log(precip_annual))",3.46670962811374,11.7792654339663,0,"other",FALSE,3,"2026-06-03 12:08:45"
"Topknot Pigeon","s(gini_simpson)",2.57420665615878,9.37809701091528,0,"vegetation",TRUE,4,"2026-06-03 12:08:45"
"Topknot Pigeon","s(observer_expertise)",1.91920355219628,8.11457745800813,0,"effort",FALSE,5,"2026-06-03 12:08:45"
"Topknot Pigeon","s(LA_cwm)",0.941965219301228,5.40077938332846,2.12018963829941e-06,"vegetation",TRUE,6,"2026-06-03 12:08:45"
"Topknot Pigeon","s(water_occ)",2.37161811163,5.1197309459815,0,"landscape",FALSE,7,"2026-06-03 12:08:45"
"Topknot Pigeon","s(log1p(nightlights))",7.04611451365894,4.51179671395792,0,"other",FALSE,8,"2026-06-03 12:08:45"
"Topknot Pigeon","s(pielou_evenness)",1.79142852045898,4.12833048879096,0.00021894268856737,"vegetation",TRUE,9,"2026-06-03 12:08:45"
"Topknot Pigeon","s(temp_annual)",3.29104312301432,3.90976127731176,0,"landscape",FALSE,10,"2026-06-03 12:08:45"
"Topknot Pigeon","s(height_cwm)",1.6806241800002,3.77158641451755,0.000313728758526532,"vegetation",TRUE,11,"2026-06-03 12:08:45"
"Topknot Pigeon","s(elevation)",3.57003446726816,2.41452267053244,6.85824227875109e-06,"landscape",FALSE,12,"2026-06-03 12:08:45"
"Topknot Pigeon","s(FEve)",1.28061115206519,2.03033410860124,0.00566507758739454,"vegetation",TRUE,13,"2026-06-03 12:08:45"
"Topknot Pigeon","s(time_observations_started)",2.58230603660012,1.26518581869479,0.00454306519496583,"effort",FALSE,14,"2026-06-03 12:08:45"
"Topknot Pigeon","s(FRic)",1.01238100616306,1.03167204712896,0.0329532158060053,"vegetation",TRUE,15,"2026-06-03 12:08:45"
"Topknot Pigeon","s(wooddensity_cwm)",0.665075270340291,0.659953369500323,0.0613109772639961,"vegetation",TRUE,16,"2026-06-03 12:08:45"
"Topknot Pigeon","s(day_of_year)",1.91956696996929,0.652208501531008,0.03613492830842,"effort",FALSE,17,"2026-06-03 12:08:45"
"Topknot Pigeon","s(prop_canopy)",0.871063132937205,0.606064263132214,0.10517132013097,"vegetation",TRUE,18,"2026-06-03 12:08:45"
"Topknot Pigeon","s(FDiv)",0.591106900467908,0.481707603439013,0.0958064703950626,"vegetation",TRUE,19,"2026-06-03 12:08:45"
"Topknot Pigeon","s(log1p(effort_distance_km))",0.49365827267917,0.324643044134361,0.151131684627353,"other",FALSE,20,"2026-06-03 12:08:45"
"Topknot Pigeon","s(lc_trees)",1.53615215054489,0.31629626792272,0.109616574844728,"landscape",FALSE,21,"2026-06-03 12:08:45"
"Topknot Pigeon","s(number_observers)",0.529457295815389,0.251587526010742,0.218657754656707,"effort",FALSE,22,"2026-06-03 12:08:45"
"Topknot Pigeon","s(cover)",3.2918017858677e-05,2.40900362425225e-06,0.75206295176135,"vegetation",TRUE,23,"2026-06-03 12:08:45"
"Topknot Pigeon","s(mean_fhd)",2.41587353360154e-05,7.08053188732757e-07,0.832691014808669,"vegetation",TRUE,24,"2026-06-03 12:08:45"
"Topknot Pigeon","protocol_type",1,4.03361279297229e-13,0.999999493264459,"effort",FALSE,25,"2026-06-03 12:08:45"
"Little Friarbird","s(cover)",1.93967460369806,18.6016189702433,0,"vegetation",TRUE,1,"2026-06-03 12:10:05"
"Little Friarbird","s(temp_annual)",6.40203845094363,12.5107298448003,0,"landscape",FALSE,2,"2026-06-03 12:10:05"
"Little Friarbird","s(log(duration_minutes))",0.970468229540724,10.8895210004751,0,"other",FALSE,3,"2026-06-03 12:10:05"
"Little Friarbird","s(number_observers)",2.77885946253575,7.39542119459876,2.37863781029635e-05,"effort",FALSE,4,"2026-06-03 12:10:05"
"Little Friarbird","s(lc_trees)",7.16409273995277,6.40935710221776,0,"landscape",FALSE,5,"2026-06-03 12:10:05"
"Little Friarbird","s(LA_cwm)",1.73039475238028,5.22238068724876,7.03080865451788e-05,"vegetation",TRUE,6,"2026-06-03 12:10:05"
"Little Friarbird","s(sp_richness)",0.939488274019289,5.13069222617355,1.469073634075e-05,"vegetation",TRUE,7,"2026-06-03 12:10:05"
"Little Friarbird","s(observer_expertise)",1.94044470324465,5.11253698384985,8.31024027192484e-06,"effort",FALSE,8,"2026-06-03 12:10:05"
"Little Friarbird","s(log1p(nightlights))",2.36516082764389,4.83992148329865,0,"other",FALSE,9,"2026-06-03 12:10:05"
"Little Friarbird","s(elevation)",4.24572992611485,4.4191478276894,0,"landscape",FALSE,10,"2026-06-03 12:10:05"
"Little Friarbird","s(FDiv)",1.62341088479254,4.33976819403374,0.000214408083465178,"vegetation",TRUE,11,"2026-06-03 12:10:05"
"Little Friarbird","s(FEve)",0.848620034751512,1.86367677242137,0.00775448183949101,"vegetation",TRUE,12,"2026-06-03 12:10:05"
"Little Friarbird","s(pielou_evenness)",0.827739276211725,1.55652030598679,0.0143784789858636,"vegetation",TRUE,13,"2026-06-03 12:10:05"
"Little Friarbird","s(day_of_year)",2.49973281049605,1.14163655572385,0.00826775542967084,"effort",FALSE,14,"2026-06-03 12:10:05"
"Little Friarbird","s(water_occ)",2.08208425762296,0.913602217875138,0.00876796659533541,"landscape",FALSE,15,"2026-06-03 12:10:05"
"Little Friarbird","s(log(precip_annual))",1.72905475135428,0.849612395445574,0.00245507568288938,"other",FALSE,16,"2026-06-03 12:10:05"
"Little Friarbird","s(wooddensity_cwm)",0.110600321361638,0.0414300256721393,0.26987353683716,"vegetation",TRUE,17,"2026-06-03 12:10:05"
"Little Friarbird","s(height_cwm)",0.00253262267131398,0.000839348164699293,0.304963613834452,"vegetation",TRUE,18,"2026-06-03 12:10:05"
"Little Friarbird","s(prop_canopy)",6.87920169961551e-05,2.53033491106123e-05,0.274068895918385,"vegetation",TRUE,19,"2026-06-03 12:10:05"
"Little Friarbird","s(mean_fhd)",9.02239445312358e-05,2.29860506455644e-05,0.401568200596627,"vegetation",TRUE,20,"2026-06-03 12:10:05"
"Little Friarbird","s(gini_simpson)",5.63962523181002e-05,1.80961611481227e-05,0.282953985085566,"vegetation",TRUE,21,"2026-06-03 12:10:05"
"Little Friarbird","s(log1p(effort_distance_km))",5.00723684466219e-05,6.89953984100719e-06,0.620378419081937,"other",FALSE,22,"2026-06-03 12:10:05"
"Little Friarbird","s(FRic)",2.34716078066479e-05,2.95676241425105e-06,0.549574200504512,"vegetation",TRUE,23,"2026-06-03 12:10:05"
"Little Friarbird","s(time_observations_started)",3.16869848236044e-05,2.16013466517706e-06,0.540051043038781,"effort",FALSE,24,"2026-06-03 12:10:05"
"Little Friarbird","protocol_type",2,1.59297164803501e-11,0.99999999998407,"effort",FALSE,25,"2026-06-03 12:10:05"
"Tawny Grassbird","s(sp_richness)",2.66796407972294,17.0489586018684,0,"vegetation",TRUE,1,"2026-06-03 10:55:14"
"Tawny Grassbird","s(height_cwm)",1.67336666992254,6.73794000997305,1.63959844590167e-06,"vegetation",TRUE,2,"2026-06-03 10:55:14"
"Tawny Grassbird","s(lc_trees)",6.76816210172566,6.36970879167702,0,"landscape",FALSE,3,"2026-06-03 10:55:14"
"Tawny Grassbird","s(observer_expertise)",2.10137917800942,5.04589077642154,1.5831042364356e-05,"effort",FALSE,4,"2026-06-03 10:55:14"
"Tawny Grassbird","s(mean_fhd)",2.14239828802979,5.04067127721057,8.94443831032099e-05,"vegetation",TRUE,5,"2026-06-03 10:55:14"
"Tawny Grassbird","s(log(duration_minutes))",1.52901007016563,5.02185822241661,8.78457727628845e-05,"other",FALSE,6,"2026-06-03 10:55:14"
"Tawny Grassbird","s(cover)",0.937066847035863,4.95593477518962,1.07742340226258e-05,"vegetation",TRUE,7,"2026-06-03 10:55:14"
"Tawny Grassbird","s(elevation)",6.09864691109221,4.878279689512,0,"landscape",FALSE,8,"2026-06-03 10:55:14"
"Tawny Grassbird","s(temp_annual)",3.83821977378399,4.46444144464979,0,"landscape",FALSE,9,"2026-06-03 10:55:14"
"Tawny Grassbird","s(FDiv)",2.7269670705871,4.32208149808277,0.000563850627530504,"vegetation",TRUE,10,"2026-06-03 10:55:14"
"Tawny Grassbird","s(FRic)",1.83488784603279,3.84224846464739,0.00087310991590861,"vegetation",TRUE,11,"2026-06-03 10:55:14"
"Tawny Grassbird","s(time_observations_started)",2.88675347861328,2.77923389705637,1.24705334954012e-05,"effort",FALSE,12,"2026-06-03 10:55:14"
"Tawny Grassbird","s(log1p(nightlights))",5.28895840911317,2.6436718425548,4.20489233752264e-05,"other",FALSE,13,"2026-06-03 10:55:14"
"Tawny Grassbird","s(wooddensity_cwm)",1.63796804131131,2.02602524420894,0.0157044974124629,"vegetation",TRUE,14,"2026-06-03 10:55:14"
"Tawny Grassbird","s(day_of_year)",2.28878685576882,1.53617781160952,0.0008821043526126,"effort",FALSE,15,"2026-06-03 10:55:14"
"Tawny Grassbird","s(LA_cwm)",1.36321094878841,1.37808102767762,0.0356972907735299,"vegetation",TRUE,16,"2026-06-03 10:55:14"
"Tawny Grassbird","s(water_occ)",0.901686339994244,1.01532123975356,0.000796587533494764,"landscape",FALSE,17,"2026-06-03 10:55:14"
"Tawny Grassbird","s(gini_simpson)",0.618492995747985,0.539463043088147,0.0658067009002914,"vegetation",TRUE,18,"2026-06-03 10:55:14"
"Tawny Grassbird","s(FEve)",0.724784880678333,0.36476771371078,0.176358511706096,"vegetation",TRUE,19,"2026-06-03 10:55:14"
"Tawny Grassbird","s(log(precip_annual))",6.09884397339241e-05,5.07373203977655e-06,0.374666957231784,"other",FALSE,20,"2026-06-03 10:55:14"
"Tawny Grassbird","s(number_observers)",2.23223697545896e-05,3.8825248073326e-06,0.502491191464943,"effort",FALSE,21,"2026-06-03 10:55:14"
"Tawny Grassbird","s(prop_canopy)",2.25568132529538e-05,3.2614310173026e-06,0.484415879563564,"vegetation",TRUE,22,"2026-06-03 10:55:14"
"Tawny Grassbird","s(log1p(effort_distance_km))",1.95142993016477e-05,2.478774132537e-06,0.62878234169353,"other",FALSE,23,"2026-06-03 10:55:14"
"Tawny Grassbird","s(pielou_evenness)",8.9553083053009e-07,6.55055310290863e-08,0.677935107802661,"vegetation",TRUE,24,"2026-06-03 10:55:14"
"Tawny Grassbird","protocol_type",3,3.2010467952822e-12,1,"effort",FALSE,25,"2026-06-03 10:55:14"
"Buff-rumped Thornbill","s(log(precip_annual))",5.03725493947973,29.3741485979747,0,"other",FALSE,1,"2026-06-03 10:57:10"
"Buff-rumped Thornbill","s(observer_expertise)",0.987921310445525,20.2339232096064,0,"effort",FALSE,2,"2026-06-03 10:57:10"
"Buff-rumped Thornbill","s(gini_simpson)",2.71836350766017,14.9543367095519,0,"vegetation",TRUE,3,"2026-06-03 10:57:10"
"Buff-rumped Thornbill","s(log(duration_minutes))",2.48647404181629,14.8808743570463,0,"other",FALSE,4,"2026-06-03 10:57:10"
"Buff-rumped Thornbill","s(elevation)",5.43183396941141,9.92170911413202,0,"landscape",FALSE,5,"2026-06-03 10:57:10"
"Buff-rumped Thornbill","s(log1p(nightlights))",3.27106086193183,8.621294699856,0,"other",FALSE,6,"2026-06-03 10:57:10"
"Buff-rumped Thornbill","s(height_cwm)",2.51000356485314,8.40772058646455,1.13836910731191e-06,"vegetation",TRUE,7,"2026-06-03 10:57:10"
"Buff-rumped Thornbill","s(lc_trees)",0.986042844262393,7.7845918970392,0,"landscape",FALSE,8,"2026-06-03 10:57:10"
"Buff-rumped Thornbill","s(temp_annual)",6.22011800336383,7.54459897457668,0,"landscape",FALSE,9,"2026-06-03 10:57:10"
"Buff-rumped Thornbill","s(FRic)",1.58958746668253,6.20560721415586,7.39413454231563e-06,"vegetation",TRUE,10,"2026-06-03 10:57:10"
"Buff-rumped Thornbill","s(cover)",1.72601076508789,5.74824657848551,2.25894983688635e-05,"vegetation",TRUE,11,"2026-06-03 10:57:10"
"Buff-rumped Thornbill","s(sp_richness)",2.14710101446684,5.53968639883186,4.18974870840527e-05,"vegetation",TRUE,12,"2026-06-03 10:57:10"
"Buff-rumped Thornbill","s(log1p(effort_distance_km))",2.55536370746872,4.60826270518566,0.00111798440589839,"other",FALSE,13,"2026-06-03 10:57:10"
"Buff-rumped Thornbill","s(prop_canopy)",1.53803459644924,3.93891653358456,0.000236094041914603,"vegetation",TRUE,14,"2026-06-03 10:57:10"
"Buff-rumped Thornbill","s(pielou_evenness)",0.908005990551793,3.27414183336266,0.000370913712735232,"vegetation",TRUE,15,"2026-06-03 10:57:10"
"Buff-rumped Thornbill","s(wooddensity_cwm)",2.0851433409275,3.04739600571781,0.00482599017929097,"vegetation",TRUE,16,"2026-06-03 10:57:10"
"Buff-rumped Thornbill","s(water_occ)",3.49424704346454,2.63210754249448,1.28465208284467e-05,"landscape",FALSE,17,"2026-06-03 10:57:10"
"Buff-rumped Thornbill","s(mean_fhd)",0.800599708091297,1.33547422386339,0.0128483889988487,"vegetation",TRUE,18,"2026-06-03 10:57:10"
"Buff-rumped Thornbill","s(LA_cwm)",1.27865621412707,1.11605869710125,0.0597142600961587,"vegetation",TRUE,19,"2026-06-03 10:57:10"
"Buff-rumped Thornbill","s(time_observations_started)",1.81027077223522,0.887323914927875,0.0103546577499432,"effort",FALSE,20,"2026-06-03 10:57:10"
"Buff-rumped Thornbill","s(day_of_year)",1.80658399568935,0.563837671898911,0.0552099240129097,"effort",FALSE,21,"2026-06-03 10:57:10"
"Buff-rumped Thornbill","s(FEve)",0.44757673147118,0.26968345747875,0.165401495592147,"vegetation",TRUE,22,"2026-06-03 10:57:10"
"Buff-rumped Thornbill","s(number_observers)",6.54660620549068e-05,1.14278393112767e-05,0.520055922665791,"effort",FALSE,23,"2026-06-03 10:57:10"
"Buff-rumped Thornbill","s(FDiv)",4.51606287716313e-05,3.06089439130388e-06,0.736868775414215,"vegetation",TRUE,24,"2026-06-03 10:57:10"
"Buff-rumped Thornbill","protocol_type",2,4.46199744420685e-13,0.999999999999554,"effort",FALSE,25,"2026-06-03 10:57:10"
"Rufous Songlark","s(day_of_year)",5.49827603653412,20.3072482104468,0,"effort",FALSE,1,"2026-06-03 10:58:51"
"Rufous Songlark","s(observer_expertise)",2.31373805996788,11.8138475864459,0,"effort",FALSE,2,"2026-06-03 10:58:51"
"Rufous Songlark","s(temp_annual)",4.57821384617255,8.37134644467357,0,"landscape",FALSE,3,"2026-06-03 10:58:51"
"Rufous Songlark","s(log1p(effort_distance_km))",1.75497600901725,6.36003624921055,9.22157682192726e-06,"other",FALSE,4,"2026-06-03 10:58:51"
"Rufous Songlark","s(log(precip_annual))",2.94319218338962,3.85897555363021,0,"other",FALSE,5,"2026-06-03 10:58:51"
"Rufous Songlark","s(elevation)",2.22340571853944,3.22354778843172,0,"landscape",FALSE,6,"2026-06-03 10:58:51"
"Rufous Songlark","s(cover)",1.72288783978006,2.71450834917733,0.00383806353787208,"vegetation",TRUE,7,"2026-06-03 10:58:51"
"Rufous Songlark","s(log1p(nightlights))",2.95647906271144,2.69858127678646,8.85936377703622e-07,"other",FALSE,8,"2026-06-03 10:58:51"
"Rufous Songlark","s(FDiv)",1.2327144270972,1.86403115865004,0.00788465942304839,"vegetation",TRUE,9,"2026-06-03 10:58:51"
"Rufous Songlark","s(number_observers)",1.51168433491291,1.77956455071727,0.0275495662373801,"effort",FALSE,10,"2026-06-03 10:58:51"
"Rufous Songlark","s(mean_fhd)",1.51892520576275,1.68985168030853,0.0204888149243077,"vegetation",TRUE,11,"2026-06-03 10:58:51"
"Rufous Songlark","s(height_cwm)",1.21089166379354,1.45784792601681,0.017882922830152,"vegetation",TRUE,12,"2026-06-03 10:58:51"
"Rufous Songlark","s(FEve)",1.56556592788552,1.41505444793638,0.040903797822889,"vegetation",TRUE,13,"2026-06-03 10:58:51"
"Rufous Songlark","s(lc_trees)",0.920865640294186,1.28570850900298,0.000166574422276966,"landscape",FALSE,14,"2026-06-03 10:58:51"
"Rufous Songlark","s(wooddensity_cwm)",1.12582519999356,1.1209851639656,0.0414834894922644,"vegetation",TRUE,15,"2026-06-03 10:58:51"
"Rufous Songlark","s(pielou_evenness)",0.736667429568974,0.930301080404628,0.0372319761071471,"vegetation",TRUE,16,"2026-06-03 10:58:51"
"Rufous Songlark","s(gini_simpson)",1.1785363180197,0.923169696560058,0.0518558607537648,"vegetation",TRUE,17,"2026-06-03 10:58:51"
"Rufous Songlark","s(sp_richness)",0.910910075723994,0.668205199223909,0.0764991361209547,"vegetation",TRUE,18,"2026-06-03 10:58:51"
"Rufous Songlark","s(log(duration_minutes))",0.448361012875043,0.268704955268514,0.167585465306198,"other",FALSE,19,"2026-06-03 10:58:51"
"Rufous Songlark","s(water_occ)",1.07047654351303,0.256268973413518,0.0890454142354897,"landscape",FALSE,20,"2026-06-03 10:58:51"
"Rufous Songlark","s(time_observations_started)",1.06444178039236,0.244677776419279,0.139962282201363,"effort",FALSE,21,"2026-06-03 10:58:51"
"Rufous Songlark","s(prop_canopy)",3.66008233282979e-05,4.62988065418263e-06,0.505805039144959,"vegetation",TRUE,22,"2026-06-03 10:58:51"
"Rufous Songlark","s(LA_cwm)",2.78169002850669e-05,2.461718742805e-06,0.657275878759018,"vegetation",TRUE,23,"2026-06-03 10:58:51"
"Rufous Songlark","s(FRic)",2.69634208124716e-05,1.26908424774445e-06,0.737433696567778,"vegetation",TRUE,24,"2026-06-03 10:58:51"
"Rufous Songlark","protocol_type",2,2.56690295241966e-11,0.999999999974331,"effort",FALSE,25,"2026-06-03 10:58:51"
"Brown Quail","s(mean_fhd)",1.88281938612126,12.8155350608234,0,"vegetation",TRUE,1,"2026-06-03 11:00:34"
"Brown Quail","s(log1p(nightlights))",4.46758588788657,5.06574501857987,0,"other",FALSE,2,"2026-06-03 11:00:34"
